"Game ID","Team","Player ID","Player","Lineup Position","Games","PO","A","E","CI","PB","SBA","CSB","IDP","TP","P","C","1B","2B","3B","SS","LF","CF","RF","DH","PH","PR"
"0","Milwaukee","972556","Long, Jake","16:1, 17:1, 10:2, 11:2, 13:2, 14:1, 15:2","11","2.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1303376","Meeteer, Luke","1:22, 2:2, 3:1, 7:1, 10:1, 11:1","28","64.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","27","0","0","0","2"
"0","Milwaukee","972554","Hoenecke, Paul","3:7, 4:9, 5:9, 6:4, 7:2, 8:1","32","257.0","25.0","3.0","0.0","4.0","10.0","8.0","18.0","0.0","0","14","18","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","972555","Lingvay, Nick","2:2, 3:1, 6:1, 7:1, 8:4, 9:6, 10:2, 11:3, 13:2","22","21.0","30.0","1.0","0.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","2","18","0","0","1","1","2","0"
"0","Milwaukee","972552","Erdmann, Alex","2:2, 4:2, 5:1, 6:3, 9:1, 10:1, 11:2, 12:5, 13:4, 15:1","22","12.0","6.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","10","0","2","0","2","0","2","0","1","3","4","0"
"0","Milwaukee","1303380","Fadness, Will","4:8, 5:10, 6:10, 7:2, 11:1","31","115.0","15.0","3.0","0.0","4.0","18.0","4.0","3.0","0.0","0","18","2","0","0","0","0","0","0","10","1","0"
"0","Milwaukee","1090327","Spurley, Kyle","16:2, 17:1, 19:1, 11:2, 12:2, 13:1","9","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","972551","Engelke, Kaleb","16:1, 17:1, 11:1, 12:9, 13:3, 14:4, 15:1","20","2.0","3.0","1.0","0.0","0.0","3.0","0.0","0.0","0.0","20","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1090329","Strey, Mark","1:1, 5:1, 7:1, 9:4, 10:6, 11:6, 13:2","21","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","6","14","0","5","1"
"0","Milwaukee","1303385","Lundstrom, Jim","2:8, 3:3, 4:3, 8:1, 9:1, 10:1, 11:1, 14:1, 15:1","20","23.0","45.0","2.0","0.0","0.0","0.0","0.0","7.0","0.0","0","0","0","17","1","0","0","0","0","2","1","2"
"0","Milwaukee","972549","Blohowiak, Greg","17:1, 18:1, 10:2, 11:3, 12:5, 13:3, 14:2, 15:3","20","4.0","7.0","1.0","0.0","0.0","1.0","2.0","2.0","0.0","20","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1090310","Capasso, Jonathan","1:3, 3:10, 4:3, 5:2, 6:3, 7:4, 8:4, 9:1, 11:1, 12:1","32","68.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","30","3","1","0","1","0"
"0","Milwaukee","1090312","Guth, Jordan","16:2, 18:1, 11:2, 12:1, 13:6, 14:4, 15:1","17","0.0","4.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","17","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1303371","Hammer, Sam","1:1, 8:1, 10:1, 13:1","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","2","1","3","0"
"0","Milwaukee","1303370","Ghelfi, Mitch","1:2, 2:1, 7:1, 8:2, 9:3","9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","2","7","0"
"0","Milwaukee","1303375","Jaquish, Justin","16:1, 10:2, 12:1, 13:2, 15:1","7","0.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1090317","Pearson, Drew","1:1, 2:1, 3:1, 5:1, 6:2, 7:2, 8:5, 10:2, 11:1","16","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","2","0","0","0","0","4","0","4","3","6","0"
"0","Milwaukee","1090319","Semmelhack, Eric","17:1, 12:1, 13:1, 14:4, 15:1","8","5.0","7.0","0.0","0.0","0.0","7.0","1.0","0.0","0.0","8","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213730","Porcaro, Michael","1:1, 2:10, 3:4, 8:1, 9:2, 10:1, 11:2, 12:1, 14:1","23","35.0","73.0","3.0","0.0","0.0","0.0","0.0","14.0","0.0","0","0","0","18","0","6","0","0","0","0","0","0"
"0","Milwaukee","1213731","Taylor, Tell","2:1, 4:1, 5:1, 8:3, 9:4, 10:1, 11:1, 12:1, 14:1","14","26.0","34.0","9.0","0.0","0.0","0.0","0.0","8.0","0.0","0","0","0","0","0","13","0","0","0","0","1","0"
"0","Milwaukee","1213734","King, Eric","16:2, 17:1, 18:1, 20:1, 10:1, 11:2, 12:1, 13:1","10","2.0","3.0","0.0","0.0","0.0","5.0","4.0","0.0","0.0","10","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213735","Koenig, Sam","2:4, 3:5, 4:5, 5:6, 6:6, 7:4, 9:1","31","19.0","40.0","4.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","31","0","0","0","0","0","0","0"
"0","Milwaukee","1213733","Tassi, Cale","16:1, 17:1, 12:1, 14:3, 15:3","9","9.0","10.0","0.0","0.0","0.0","8.0","3.0","0.0","0.0","9","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213738","Eastman, Gunnar","14:1, 15:1","2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213739","Solberg, Ryan","5:1, 6:1, 7:3, 8:5, 9:3, 10:6, 11:1, 12:1, 13:1, 14:1","23","37.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","1","0","0","0","0","0","21","2","0","0"
"0","Milwaukee","1213737","Uhen, Joshua","16:1, 15:1","2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213742","Peake, Derek","1:1, 2:1, 4:1, 7:1, 8:2, 9:1, 12:1","8","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","2","0","0","1","5"
"0","Milwaukee","1213740","Schneider, Mike","16:1, 17:1, 18:1, 19:1, 12:1, 14:3","8","1.0","10.0","2.0","0.0","0.0","2.0","3.0","0.0","0.0","8","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213741","Striggow, Phil","6:2, 7:10, 8:3, 9:5, 10:3","23","94.0","9.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","12","0","0","0","0","0","0","11","0","0"
"0","Wright St.","1108624","Kopale, Justin","2:1, 5:4, 6:2, 7:6, 8:4, 9:3, 10:3, 11:2","25","28.0","61.0","7.0","0.0","0.0","0.0","0.0","9.0","0.0","0","0","0","0","0","24","0","0","0","1","0","0"
"0","Wright St.","1108625","Kopilchack, Cody","16:1, 13:4, 14:2","7","1.0","3.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","979916","Moore, Tristan","1:1, 3:18, 4:6, 5:1, 6:2","28","72.0","4.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","1","27","1","0","0"
"0","Wright St.","1108626","Krizman, Kody","4:1, 5:2, 6:3, 7:4, 8:6, 9:2, 12:2","20","36.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","5","0","0","0","0","0","0","10","6","0"
"0","Wright St.","1108628","Picchiotti, Sam","1:1, 2:4, 5:1, 6:1, 7:2, 8:1, 9:10, 10:3, 11:1, 14:1","25","36.0","50.0","3.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","22","0","0","1","0","0","1","4","0"
"0","Wright St.","979915","Hibberd, Jake","1:20, 2:1, 3:5, 4:1, 5:1, 9:1","29","219.0","22.0","0.0","0.0","0.0","0.0","0.0","14.0","0.0","0","0","27","1","3","0","0","0","0","0","0","0"
"0","Wright St.","884872","Schum, Michael","6:1, 11:3, 12:7, 13:1, 14:2, 15:5","19","3.0","2.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","19","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1301531","Mamer, Luke","10:4, 11:1, 13:5","10","1.0","3.0","0.0","0.0","0.0","3.0","2.0","0.0","0.0","10","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","884869","Marker, Jordan","10:2, 11:4, 12:3, 13:3, 14:3","15","1.0","7.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","15","0","0","0","0","0","1","0","0","0","0","0"
"0","Wright St.","1301529","Galiardi, Vinny","12:1, 13:1, 15:1","3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1301528","Blair, Logan","10:1","1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","Wright St.","1301535","Timm, Michael","2:1, 5:1, 6:1, 7:5, 8:5, 9:5, 10:1, 11:1, 12:1","21","7.0","36.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","20","0","0","0","0","1","2","0"
"0","Wright St.","1301534","Simon, Cody","16:1, 4:2, 5:1, 8:2, 9:2, 10:1, 12:1","10","4.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","3","0","4","0","5","0"
"0","Wright St.","884867","Ashe, Ryan","2:2, 4:18, 5:2, 6:1, 7:3, 8:1, 10:2","29","72.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","29","0","0","0","0"
"0","Wright St.","979920","Gray, Garrett","5:9, 6:7, 7:3, 8:1, 9:2","22","78.0","8.0","2.0","0.0","2.0","16.0","5.0","0.0","0.0","0","11","0","0","0","0","0","0","0","10","1","0"
"0","Wright St.","1108623","Howell, Tanner","8:1, 11:2, 12:2, 14:1","6","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","5","0","0","0","0","0","0","0","0","0","1","0"
"0","Wright St.","884862","Mossbarger, Kyle","2:1, 6:1, 7:4, 8:6, 9:3, 10:4, 11:5, 12:2","26","46.0","2.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0","2","0","0","0","0","23","0","1","0","1","0"
"0","Wright St.","1301536","Van Horn, Jack","16:1, 10:4, 11:3, 12:1, 13:3, 14:2","14","3.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","14","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1197927","Hoelzel, Joey","16:3, 17:2, 7:1, 10:2, 13:1, 14:1, 15:2","12","2.0","6.0","1.0","0.0","0.0","2.0","1.0","1.0","0.0","11","0","0","0","0","0","0","0","0","0","0","1"
"0","Wright St.","1301542","Valencheck, Lee","16:1, 12:2, 13:3, 14:1, 15:1","8","1.0","6.0","2.0","0.0","0.0","8.0","2.0","1.0","0.0","8","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1197925","Davis, Corey","1:6, 2:15, 3:2, 4:1, 6:2, 7:1, 9:1","28","121.0","7.0","4.0","1.0","2.0","12.0","2.0","2.0","0.0","0","17","0","0","0","0","6","0","0","6","0","0"
"0","Wright St.","1197928","Elliott, Andrew","1:1, 8:1, 10:2, 11:2, 12:3, 13:1, 14:1, 15:1","12","8.0","16.0","0.0","0.0","0.0","3.0","0.0","2.0","0.0","7","0","0","5","0","0","0","0","0","0","1","1"
"0","Wright St.","1197929","Hissong, Travis","6:1, 11:3, 12:2, 14:1","7","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","6","0","0","0","0","0","0","0","0","0","0","1"
"0","Wright St.","1197934","Tanner, Zach","2:4, 3:4, 5:7, 6:7, 8:1","23","25.0","51.0","4.0","0.0","0.0","0.0","0.0","5.0","0.0","0","0","0","7","11","6","0","0","0","0","0","0"
"0","Wright St.","1197932","Deliz, David","13:1, 14:1","2","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1197933","Braun, Taylor","11:2, 13:1, 15:2","5","3.0","6.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","5","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306131","Williams, Chris","1:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306130","Wilkins, Ryan","10:3, 11:1, 12:1, 13:2, 14:4","11","0.0","6.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","11","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306129","Turner, Trea","1:25, 2:2","27","24.0","42.0","8.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","27","1","0","0","0","0","0","0"
"0","NC State","993803","Williams, Vance","10:3, 12:3, 13:1, 14:1","8","0.0","3.0","0.0","0.0","0.0","7.0","1.0","0.0","0.0","8","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","993795","Gianis, John","6:1, 7:3, 8:3, 9:3, 10:1, 11:1, 12:1","13","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","2","2","5","0","7","0"
"0","NC State","1208670","Williams, Brett"
"0","NC State","993792","Ciencin, Andrew","3:7, 4:2, 5:3, 6:5, 7:6, 8:3, 11:1","27","200.0","16.0","1.0","0.0","0.0","0.0","0.0","20.0","0.0","0","0","27","1","0","0","0","0","0","0","1","0"
"0","NC State","1101535","Diaz, Chris","2:15, 3:1, 4:2, 5:7, 7:1, 9:1","27","35.0","77.0","7.0","0.0","0.0","0.0","0.0","18.0","0.0","0","0","0","0","0","27","0","0","0","0","0","0"
"0","NC State","1306115","Frye, Dillon","16:1, 11:1, 13:1, 14:2, 15:2","7","1.0","1.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306114","Fincher, Jake","2:1, 6:3, 7:5, 8:3, 9:6, 10:2, 11:1, 12:1, 13:3","25","65.0","2.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","25","0","0","0","0"
"0","NC State","1306113","Clyde, Grant","1:1, 4:1, 5:1, 7:2","5","4.0","3.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","2","0","3","0","0","0","0","0","1","1"
"0","NC State","1306112","Austin, Brett","2:8, 3:3, 5:3, 6:4, 7:1, 8:5, 9:3","27","103.0","13.0","2.0","0.0","5.0","22.0","3.0","0.0","0.0","0","14","0","0","0","0","0","0","8","8","0","0"
"0","NC State","1306119","Ratledge, Logan","4:1, 7:3, 8:6, 9:4, 10:5, 11:4","23","35.0","24.0","4.0","0.0","0.0","0.0","0.0","6.0","0.0","0","0","1","13","0","0","6","1","4","0","3","1"
"0","NC State","1306118","Orwig, Travis","11:2, 12:2, 13:1, 14:2, 15:2","9","2.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","9","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306117","Jernigan, Logan","16:1, 17:1, 14:1, 15:2","5","1.0","1.0","1.0","0.0","0.0","7.0","0.0","0.0","0.0","5","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306120","Rodon, Carlos","2:1, 6:1, 9:2, 10:2, 11:2, 12:1, 13:1, 14:1, 15:2","13","2.0","7.0","1.0","0.0","0.0","7.0","2.0","0.0","0.0","8","0","0","0","0","0","0","0","0","0","5","0"
"0","NC State","1101552","Healey, Danny","16:2, 11:2, 12:1","5","0.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","5","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306111","Adametz, Bryan","4:2, 6:2, 8:1, 9:1, 12:1","7","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","4","0","2","0","2","3"
"0","NC State","1101536","Tzamtzis, Anthony","16:1, 12:2, 14:3, 15:1","7","4.0","3.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1101537","Bergquist, Matt","3:1, 7:1, 8:2, 9:4, 10:7, 11:3, 12:4","22","47.0","55.0","3.0","0.0","0.0","0.0","0.0","14.0","0.0","0","0","0","21","0","1","0","0","0","0","0","0"
"0","NC State","1208675","Thomas, D.J.","10:1, 11:3, 12:3, 13:3, 14:1","11","0.0","1.0","1.0","0.0","0.0","2.0","1.0","0.0","0.0","11","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1101538","Ogburn, Ethan","16:1, 17:1, 10:1, 11:2, 12:1, 13:1, 14:1","8","1.0","5.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","8","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1101540","Mathews, Ryan","3:4, 4:8, 6:9, 7:2, 10:2, 11:1","26","29.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","3","0","17","8","0","0"
"0","NC State","1101542","Overman, Chris","12:1, 13:7, 14:2, 15:2","12","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","12","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1101543","Canela, Danny","3:11, 4:9, 5:5, 6:1, 7:1","27","123.0","14.0","3.0","0.0","6.0","22.0","6.0","2.0","0.0","0","15","2","0","0","0","0","0","0","12","1","0"
"0","NC State","1101549","Gillheeney, Gary"
"0","NC State","1101551","Senay, Tarran","4:2, 5:8, 6:1, 7:2, 8:4, 9:3, 11:2","22","24.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","1","0","0","0","21","0","0","1","3","0"
"0","Lynn","-4833","Bailey, Austin","17:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Lynn","1303443","Pierce, Kentrail","18:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Lynn","1303442","Stortini, Paul","11:1","1","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","1","0","0","0"
"0","Lynn","1303447","Colon, Andre","15:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Lynn","1303445","Sharky, Joe","4:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","Lynn","1303444","Washington, Kamm","8:1","1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1","0","0","0"
"0","Lynn","1303450","Perrotta, Joe","13:1","1","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Lynn","1303449","Matusik, Jason","5:1","1","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"0","Lynn","1303448","Elasik, Cory","6:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"0","Lynn","-4824","Smith, Austin","1:1","1","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","Lynn","-4825","Diorio, Mike","2:1","1","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","Lynn","-4826","Boza, Anthony","3:1","1","5.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","1","1","0","0","0","0","0","0","0","0","0"
"0","Lynn","-4827","Herrera, Eric","7:1","1","5.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","Lynn","-4828","Bello, Alex","9:1","1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","Lynn","-4829","Mannelly, Phil","10:1","1","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","0","1","0"
"0","Lynn","-4830","Radzewski, Kyle","12:1","1","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","Lynn","-4831","Quinn, Ted","14:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Lynn","-4832","Harvey, Jerad","16:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Shawnee St.","-3818","Everman","1:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","Shawnee St.","-3819","Marrero","2:1","1","2.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0","1","0","1","0","0","0","0","0","0","0","0"
"0","Shawnee St.","-3820","Gesick","3:1","1","11.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"0","Shawnee St.","-3821","Keim","4:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","1","0","0","0","0","0","0","0","1","0","0"
"0","Shawnee St.","-3822","Wamsley","5:1","1","1.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","Shawnee St.","-3823","Morrison","6:1","1","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1","0","0","0"
"0","Shawnee St.","-3824","Jones","7:1","1","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","Shawnee St.","-3825","Weisel","8:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","Shawnee St.","-3826","Burnett","9:1","1","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","Shawnee St.","-3827","Spires","10:1","1","1.0","3.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1","0","0","1","0","0","0","0","0","0","0","0"
"0","Shawnee St.","-3828","Uxley","11:1","1","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Shawnee St.","-3829","Williams","12:1","1","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Shawnee St.","-3830","Bledsoe","13:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Albany (NY)","997135","Tirri, Mike","4:23, 5:9, 6:2, 7:3","37","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","37","0","0"
"0","Albany (NY)","1101328","Welsh, Jeff","6:2, 7:7, 8:2, 9:5, 10:5, 11:1, 12:5","27","33.0","41.0","6.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","14","8","1","0","0","0","1","0","4"
"0","Albany (NY)","997134","Kraham, Zach","17:1, 10:3, 11:2, 14:1, 15:3","10","1.0","13.0","0.0","0.0","0.0","15.0","6.0","0.0","0.0","10","0","0","0","0","0","0","0","0","0","0","0"
"0","Albany (NY)","1101329","Lutton, Greg","16:2, 10:2, 11:2, 12:5, 13:5, 14:1, 15:1","18","1.0","11.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","18","0","0","0","0","0","0","0","0","0","0","0"
"0","Albany (NY)","997133","Keppler, Ralph","8:1, 9:1, 11:2","4","19.0","1.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","4","0","0","0","0","0","0","0","0","0","0"
"0","Albany (NY)","1101330","O'Connell, Pat"
"0","Albany (NY)","1101331","Bullard, Brian","3:2, 4:1, 6:5, 7:5, 8:3, 9:3, 10:1, 11:1, 13:1","22","45.0","57.0","6.0","0.0","0.0","0.0","0.0","8.0","0.0","0","0","0","22","0","0","0","0","0","0","1","0"
"0","Albany (NY)","997132","Ilacqua, Joe","3:1, 4:1, 6:1, 8:3, 9:4, 11:2","12","5.0","6.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1","0","7","0","0","0","0","0","7","1"
"0","Albany (NY)","997131","Diresta, Pete","3:29, 4:5, 5:2, 6:2","38","74.0","4.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","38","0","0","0"
"0","Albany (NY)","1101332","Nethaway, Josh","5:11, 6:5, 7:7, 8:4, 9:2, 10:2, 11:1","32","177.0","13.0","2.0","0.0","0.0","0.0","0.0","12.0","0.0","0","0","20","0","0","0","13","0","0","0","1","0"
"0","Albany (NY)","1101333","Gauthier, Brian","16:1, 10:1, 13:1, 15:1","4","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","4","0","0","0","0","0","0","0","0","0","0","0"
"0","Albany (NY)","1101335","Muller, Greg","2:2, 5:6, 6:9, 7:4, 8:4, 10:4","29","174.0","13.0","1.0","0.0","0.0","0.0","0.0","5.0","0.0","0","0","23","0","0","0","0","0","0","0","8","0"
"0","Albany (NY)","997128","Chase, Austin","17:1, 11:2, 13:2, 14:4","9","1.0","6.0","1.0","0.0","0.0","8.0","3.0","0.0","0.0","9","0","0","0","0","0","0","0","0","0","0","0"
"0","Albany (NY)","1216472","Archbold, Kevin","17:1, 12:2, 13:1","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0","0","0","0","0","0","0","0","0","0","0"
"0","Albany (NY)","1216473","Carey, Stephen","17:1, 12:2, 14:2, 15:1","6","0.0","2.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","6","0","0","0","0","0","0","0","0","0","0","0"
"0","Albany (NY)","997124","Baltera, Mike","13:4","4","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","4","0","0","0","0","0","0","0","0","0","0","0"
"0","Albany (NY)","1216479","Hoagboon, D.J.","2:12, 3:1, 5:3, 6:6, 7:2, 8:4, 9:3, 10:2","33","41.0","4.0","2.0","0.0","0.0","7.0","2.0","0.0","0.0","0","3","0","0","0","0","28","0","0","0","4","0"
"0","Albany (NY)","1216476","Dybus, Matt","11:1, 12:1, 13:2, 14:1","5","0.0","2.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","5","0","0","0","0","0","0","0","0","0","0","0"
"0","Albany (NY)","997137","White, Ryan","16:1, 18:1, 12:2, 13:2, 14:4, 15:1","11","0.0","2.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","11","0","0","0","0","0","0","0","0","0","0","0"
